0 1 2 
121 60 243 244 
122 60 245 246 
123 61 247 248 
124 61 249 250 
125 62 251 252 
126 62 253 254 
127 63 255 256 
128 63 257 258 
129 64 259 260 
130 64 261 262 
131 65 263 264 
132 65 265 266 
133 66 267 268 
134 66 269 270 
135 67 271 272 
136 67 273 274 
137 68 275 276 
138 68 277 278 
139 69 279 280 
140 69 281 282 
141 70 283 284 
142 70 285 286 
143 71 287 288 
144 71 289 290 
145 72 291 292 
146 72 293 294 
147 73 295 296 
148 73 297 298 
149 74 299 300 
150 74 301 302 
151 75 303 304 
152 75 305 306 
153 76 307 308 
154 76 309 310 
155 77 311 312 
156 77 313 314 
157 78 315 316 
158 78 317 318 
159 79 319 320 
160 79 321 322 
161 80 323 324 
162 80 325 326 
163 81 327 328 
164 81 329 330 
165 82 331 332 
166 82 333 334 
167 83 335 336 
168 83 337 338 
169 84 339 340 
170 84 341 342 
171 85 343 344 
172 85 345 346 
173 86 347 348 
174 86 349 350 
175 87 351 352 
176 87 353 354 
177 88 355 356 
178 88 357 358 
179 89 359 360 
180 89 361 362 
181 90 363 364 
182 90 365 366 
183 91 367 368 
184 91 369 370 
185 92 371 372 
186 92 373 374 
187 93 375 376 
188 93 377 378 
189 94 379 380 
190 94 381 382 
191 95 383 384 
192 95 385 386 
193 96 387 388 
194 96 389 390 
195 97 391 392 
196 97 393 394 
197 98 395 396 
198 98 397 398 
199 99 399 400 
200 99 401 402 
201 100 403 404 
202 100 405 406 
203 101 407 408 
204 101 409 410 
205 102 411 412 
206 102 413 414 
207 103 415 416 
208 103 417 418 
209 104 419 420 
210 104 421 422 
211 105 423 424 
212 105 425 426 
213 106 427 428 
214 106 429 430 
215 107 431 432 
216 107 433 434 
217 108 435 436 
218 108 437 438 
219 109 439 440 
220 109 441 442 
221 110 443 444 
222 110 445 446 
223 111 447 448 
224 111 449 450 
225 112 451 452 
226 112 453 454 
227 113 455 456 
228 113 457 458 
229 114 459 460 
230 114 461 462 
231 115 463 464 
232 115 465 466 
233 116 467 468 
234 116 469 470 
235 117 471 472 
236 117 473 474 
237 118 475 476 
238 118 477 478 
239 119 479 480 
240 119 481 482 
241 120 483 484 
242 120 485 486 
243 121 487 488 
244 121 489 490 
245 122 491 492 
246 122 493 494 
247 123 495 496 
248 123 497 498 
249 124 499 500 
250 124 501 502 
251 125 503 504 
252 125 505 506 
253 126 507 508 
254 126 509 510 
255 127 511 512 
256 127 513 514 
257 128 515 516 
258 128 517 518 
259 129 519 520 
260 129 521 522 
261 130 523 524 
262 130 525 526 
263 131 527 528 
264 131 529 530 
265 132 531 532 
266 132 533 534 
267 133 535 536 
268 133 537 538 
269 134 539 540 
270 134 541 542 
271 135 543 544 
272 135 545 546 
273 136 547 548 
274 136 549 550 
275 137 551 552 
276 137 553 554 
277 138 555 556 
278 138 557 558 
279 139 559 560 
280 139 561 562 
281 140 563 564 
282 140 565 566 
283 141 567 568 
284 141 569 570 
285 142 571 572 
286 142 573 574 
287 143 575 576 
288 143 577 578 
289 144 579 580 
290 144 581 582 
291 145 583 584 
292 145 585 586 
293 146 587 588 
294 146 589 590 
295 147 591 592 
296 147 593 594 
297 148 595 596 
298 148 597 598 
299 149 599 600 
300 149 601 602 
301 150 603 604 
302 150 605 606 
303 151 607 608 
304 151 609 610 
305 152 611 612 
306 152 613 614 
307 153 615 616 
308 153 617 618 
309 154 619 620 
310 154 621 622 
311 155 623 624 
312 155 625 626 
313 156 627 628 
314 156 629 630 
315 157 631 632 
316 157 633 634 
317 158 635 636 
318 158 637 638 
319 159 639 640 
320 159 641 642 
321 160 643 644 
322 160 645 646 
323 161 647 648 
324 161 649 650 
325 162 651 652 
326 162 653 654 
327 163 655 656 
328 163 657 658 
329 164 659 660 
330 164 661 662 
331 165 663 664 
332 165 665 666 
333 166 667 668 
334 166 669 670 
335 167 671 672 
336 167 673 674 
337 168 675 676 
338 168 677 678 
339 169 679 680 
340 169 681 682 
341 170 683 684 
342 170 685 686 
343 171 687 688 
344 171 689 690 
345 172 691 692 
346 172 693 694 
347 173 695 696 
348 173 697 698 
349 174 699 700 
350 174 701 702 
351 175 703 704 
352 175 705 706 
353 176 707 708 
354 176 709 710 
355 177 711 712 
356 177 713 714 
357 178 715 716 
358 178 717 718 
359 179 719 720 
360 179 721 722 
361 180 723 724 
362 180 725 726 
363 181 727 728 
364 181 729 730 
365 182 731 732 
366 182 733 734 
367 183 735 736 
368 183 737 738 
369 184 739 740 
370 184 741 742 
371 185 743 744 
372 185 745 746 
373 186 747 748 
374 186 749 750 
375 187 751 752 
376 187 753 754 
377 188 755 756 
378 188 757 758 
379 189 759 760 
380 189 761 762 
381 190 763 764 
382 190 765 766 
383 191 767 768 
384 191 769 770 
385 192 771 772 
386 192 773 774 
387 193 775 776 
388 193 777 778 
389 194 779 780 
390 194 781 782 
391 195 783 784 
392 195 785 786 
393 196 787 788 
394 196 789 790 
395 197 791 792 
396 197 793 794 
397 198 795 796 
398 198 797 798 
399 199 799 800 
400 199 801 802 
401 200 803 804 
402 200 805 806 
403 201 807 808 
404 201 809 810 
405 202 811 812 
406 202 813 814 
407 203 815 816 
408 203 817 818 
409 204 819 820 
410 204 821 822 
411 205 823 824 
412 205 825 826 
413 206 827 828 
414 206 829 830 
415 207 831 832 
416 207 833 834 
417 208 835 836 
418 208 837 838 
419 209 839 840 
420 209 841 842 
421 210 843 844 
422 210 845 846 
423 211 847 848 
424 211 849 850 
425 212 851 852 
426 212 853 854 
427 213 855 856 
428 213 857 858 
429 214 859 860 
430 214 861 862 
431 215 863 864 
432 215 865 866 
433 216 867 868 
434 216 869 870 
435 217 871 872 
436 217 873 874 
437 218 875 876 
438 218 877 878 
439 219 879 880 
440 219 881 882 
441 220 883 884 
442 220 885 886 
443 221 887 888 
444 221 889 890 
445 222 891 892 
446 222 893 894 
447 223 895 896 
448 223 897 898 
449 224 899 900 
450 224 901 902 
451 225 903 904 
452 225 905 906 
453 226 907 908 
454 226 909 910 
455 227 911 912 
456 227 913 914 
457 228 915 916 
458 228 917 918 
459 229 919 920 
460 229 921 922 
461 230 923 924 
462 230 925 926 
463 231 927 928 
464 231 929 930 
465 232 931 932 
466 232 933 934 
467 233 935 936 
468 233 937 938 
469 234 939 940 
470 234 941 942 
471 235 943 944 
472 235 945 946 
473 236 947 948 
474 236 949 950 
475 237 951 952 
476 237 953 954 
477 238 955 956 
478 238 957 958 
479 239 959 960 
480 239 961 962 
481 240 963 964 
482 240 965 966 
483 241 967 968 
484 241 969 970 
485 242 971 972 
486 242 973 974 
487 243 975 976 
488 243 977 978 
489 244 979 980 
490 244 981 982 
491 245 983 984 
492 245 985 986 
493 246 987 988 
494 246 989 990 
495 247 991 992 
496 247 993 994 
497 248 995 996 
498 248 997 998 
499 249 999 1000 
500 249 1001 1002 
501 250 1003 1004 
502 250 1005 1006 
503 251 1007 1008 
504 251 1009 1010 
505 252 1011 1012 
506 252 1013 1014 
507 253 1015 1016 
508 253 1017 1018 
509 254 1019 1020 
510 254 1021 1022 
511 255 1271 1418 
512 255 1442 1511 
513 256 1091 1164 
514 256 1299 1471 
515 257 1048 1099 
516 257 1100 1427 
517 258 1420 1509 
518 258 1212 1400 
519 259 1092 1210 
520 259 1071 1466 
521 260 1227 1253 
522 260 1106 1277 
523 261 1060 1316 
524 261 1101 1404 
525 262 1158 1278 
526 262 1253 1476 
527 263 1257 1419 
528 263 1046 1411 
529 264 1491 1533 
530 264 1348 1523 
531 265 1161 1194 
532 265 1288 1445 
533 266 1240 1379 
534 266 1117 1511 
535 267 1190 1192 
536 267 1045 1281 
537 268 1054 1111 
538 268 1255 1402 
539 269 1368 1507 
540 269 1216 1394 
541 270 1423 1490 
542 270 1239 1510 
543 271 1176 1486 
544 271 1235 1451 
545 272 1299 1300 
546 272 1372 1443 
547 273 1164 1266 
548 273 1024 1077 
549 274 1450 1481 
550 274 1075 1469 
551 275 1056 1316 
552 275 1043 1163 
553 276 1039 1455 
554 276 1274 1527 
555 277 1478 1509 
556 277 1153 1504 
557 278 1249 1282 
558 278 1072 1193 
559 279 1174 1268 
560 279 1145 1502 
561 280 1165 1476 
562 280 1163 1191 
563 281 1081 1154 
564 281 1094 1447 
565 282 1348 1505 
566 282 1084 1252 
567 283 1468 1515 
568 283 1061 1490 
569 284 1099 1498 
570 284 1138 1531 
571 285 1216 1319 
572 285 1122 1367 
573 286 1150 1288 
574 286 1222 1482 
575 287 1132 1416 
576 287 1036 1327 
577 288 1201 1512 
578 288 1384 1412 
579 289 1103 1248 
580 289 1025 1229 
581 290 1073 1415 
582 290 1026 1344 
583 291 1175 1422 
584 291 1051 1271 
585 292 1181 1398 
586 292 1074 1232 
587 293 1330 1495 
588 293 1137 1349 
589 294 1363 1526 
590 294 1222 1311 
591 295 1147 1310 
592 295 1171 1357 
593 296 1042 1483 
594 296 1287 1358 
595 297 1033 1357 
596 297 1339 1431 
597 298 1102 1230 
598 298 1055 1517 
599 299 1135 1152 
600 299 1073 1472 
601 300 1128 1467 
602 300 1290 1438 
603 301 1090 1523 
604 301 1195 1461 
605 302 1181 1278 
606 302 1159 1375 
607 303 1146 1298 
608 303 1197 1259 
609 304 1180 1463 
610 304 1176 1506 
611 305 1433 1526 
612 305 1499 1525 
613 306 1105 1421 
614 306 1040 1281 
615 307 1079 1356 
616 307 1041 1493 
617 308 1053 1180 
618 308 1033 1369 
619 309 1183 1368 
620 309 1092 1184 
621 310 1110 1159 
622 310 1091 1346 
623 311 1404 1466 
624 311 1133 1269 
625 312 1239 1377 
626 312 1226 1250 
627 313 1089 1173 
628 313 1153 1187 
629 314 1028 1209 
630 314 1199 1364 
631 315 1355 1364 
632 315 1128 1185 
633 316 1193 1448 
634 316 1149 1200 
635 317 1034 1432 
636 317 1025 1238 
637 318 1143 1456 
638 318 1379 1420 
639 319 1120 1325 
640 319 1392 1407 
641 320 1374 1431 
642 320 1381 1478 
643 321 1085 1475 
644 321 1260 1325 
645 322 1127 1403 
646 322 1301 1480 
647 323 1108 1165 
648 323 1100 1413 
649 324 1088 1531 
650 324 1140 1251 
651 325 1283 1373 
652 325 1046 1452 
653 326 1293 1493 
654 326 1190 1505 
655 327 1169 1445 
656 327 1108 1326 
657 328 1286 1406 
658 328 1109 1227 
659 329 1220 1390 
660 329 1189 1417 
661 330 1183 1274 
662 330 1135 1488 
663 331 1223 1285 
664 331 1457 1459 
665 332 1029 1107 
666 332 1244 1517 
667 333 1360 1380 
668 333 1224 1532 
669 334 1129 1503 
670 334 1042 1082 
671 335 1162 1210 
672 335 1027 1082 
673 336 1304 1372 
674 336 1306 1512 
675 337 1319 1381 
676 337 1049 1070 
677 338 1303 1345 
678 338 1030 1249 
679 339 1313 1528 
680 339 1097 1452 
681 340 1048 1112 
682 340 1171 1282 
683 341 1198 1236 
684 341 1084 1208 
685 342 1047 1347 
686 342 1261 1513 
687 343 1246 1501 
688 343 1115 1320 
689 344 1362 1464 
690 344 1229 1302 
691 345 1031 1141 
692 345 1156 1508 
693 346 1115 1134 
694 346 1257 1349 
695 347 1170 1496 
696 347 1259 1481 
697 348 1049 1411 
698 348 1063 1433 
699 349 1052 1122 
700 349 1093 1460 
701 350 1037 1335 
702 350 1050 1060 
703 351 1062 1161 
704 351 1213 1365 
705 352 1247 1361 
706 352 1385 1440 
707 353 1035 1211 
708 353 1233 1351 
709 354 1023 1104 
710 354 1146 1166 
711 355 1263 1338 
712 355 1362 1499 
713 356 1093 1492 
714 356 1209 1383 
715 357 1144 1155 
716 357 1063 1145 
717 358 1083 1261 
718 358 1293 1485 
719 359 1200 1291 
720 359 1405 1450 
721 360 1256 1352 
722 360 1247 1324 
723 361 1231 1251 
724 361 1125 1408 
725 362 1225 1369 
726 362 1416 1495 
727 363 1409 1465 
728 363 1245 1441 
729 364 1095 1295 
730 364 1131 1521 
731 365 1075 1417 
732 365 1248 1359 
733 366 1192 1334 
734 366 1245 1322 
735 367 1029 1241 
736 367 1158 1390 
737 368 1321 1422 
738 368 1231 1437 
739 369 1196 1202 
740 369 1142 1188 
741 370 1089 1201 
742 370 1057 1160 
743 371 1088 1232 
744 371 1267 1301 
745 372 1154 1300 
746 372 1350 1455 
747 373 1050 1340 
748 373 1219 1304 
749 374 1034 1328 
750 374 1055 1473 
751 375 1129 1446 
752 375 1121 1513 
753 376 1071 1394 
754 376 1191 1289 
755 377 1028 1398 
756 377 1147 1290 
757 378 1168 1285 
758 378 1333 1360 
759 379 1395 1421 
760 379 1453 1463 
761 380 1173 1428 
762 380 1167 1228 
763 381 1175 1331 
764 381 1139 1352 
765 382 1425 1426 
766 382 1374 1479 
767 383 1309 1341 
768 383 1221 1474 
769 384 1113 1177 
770 384 1331 1358 
771 385 1032 1354 
772 385 1166 1305 
773 386 1123 1270 
774 386 1269 1351 
775 387 1148 1492 
776 387 1090 1434 
777 388 1342 1446 
778 388 1086 1332 
779 389 1525 1533 
780 389 1096 1332 
781 390 1124 1207 
782 390 1044 1199 
783 391 1233 1237 
784 391 1470 1479 
785 392 1057 1388 
786 392 1156 1366 
787 393 1206 1488 
788 393 1291 1399 
789 394 1074 1482 
790 394 1085 1343 
791 395 1118 1305 
792 395 1276 1506 
793 396 1308 1334 
794 396 1076 1224 
795 397 1151 1435 
796 397 1234 1343 
797 398 1125 1256 
798 398 1118 1244 
799 399 1286 1456 
800 399 1030 1277 
801 400 1106 1497 
802 400 1097 1484 
803 401 1095 1430 
804 401 1273 1298 
805 402 1262 1336 
806 402 1283 1467 
807 403 1182 1388 
808 403 1119 1503 
809 404 1297 1432 
810 404 1170 1406 
811 405 1157 1370 
812 405 1052 1397 
813 406 1113 1459 
814 406 1314 1437 
815 407 1077 1264 
816 407 1177 1516 
817 408 1039 1524 
818 408 1037 1313 
819 409 1453 1504 
820 409 1254 1470 
821 410 1401 1454 
822 410 1487 1519 
823 411 1310 1443 
824 411 1338 1342 
825 412 1068 1518 
826 412 1435 1489 
827 413 1327 1363 
828 413 1423 1451 
829 414 1318 1378 
830 414 1464 1522 
831 415 1252 1521 
832 415 1399 1442 
833 416 1069 1230 
834 416 1044 1294 
835 417 1144 1149 
836 417 1038 1428 
837 418 1059 1438 
838 418 1462 1480 
839 419 1296 1405 
840 419 1508 1530 
841 420 1130 1400 
842 420 1045 1377 
843 421 1024 1500 
844 421 1207 1382 
845 422 1131 1441 
846 422 1061 1314 
847 423 1114 1295 
848 423 1402 1447 
849 424 1155 1344 
850 424 1289 1408 
851 425 1315 1393 
852 425 1069 1279 
853 426 1250 1353 
854 426 1284 1415 
855 427 1086 1414 
856 427 1047 1206 
857 428 1275 1387 
858 428 1196 1425 
859 429 1179 1280 
860 429 1087 1444 
861 430 1213 1359 
862 430 1179 1418 
863 431 1121 1130 
864 431 1307 1458 
865 432 1174 1350 
866 432 1168 1320 
867 433 1371 1527 
868 433 1160 1217 
869 434 1307 1444 
870 434 1205 1386 
871 435 1119 1218 
872 435 1267 1474 
873 436 1240 1518 
874 436 1104 1529 
875 437 1080 1501 
876 437 1221 1440 
877 438 1235 1462 
878 438 1103 1448 
879 439 1070 1101 
880 439 1217 1522 
881 440 1151 1434 
882 440 1275 1528 
883 441 1032 1195 
884 441 1460 1500 
885 442 1389 1502 
886 442 1076 1114 
887 443 1140 1202 
888 443 1243 1347 
889 444 1094 1303 
890 444 1038 1532 
891 445 1105 1184 
892 445 1255 1272 
893 446 1083 1264 
894 446 1382 1514 
895 447 1189 1328 
896 447 1323 1454 
897 448 1220 1407 
898 448 1066 1389 
899 449 1051 1306 
900 449 1137 1265 
901 450 1138 1234 
902 450 1036 1370 
903 451 1516 1524 
904 451 1424 1534 
905 452 1391 1424 
906 452 1218 1413 
907 453 1356 1468 
908 453 1120 1485 
909 454 1162 1461 
910 454 1296 1429 
911 455 1027 1056 
912 455 1430 1484 
913 456 1489 1530 
914 456 1228 1414 
915 457 1096 1127 
916 457 1078 1491 
917 458 1361 1515 
918 458 1187 1436 
919 459 1157 1458 
920 459 1376 1387 
921 460 1172 1302 
922 460 1237 1380 
923 461 1062 1465 
924 461 1098 1134 
925 462 1204 1205 
926 462 1236 1486 
927 463 1136 1254 
928 463 1142 1242 
929 464 1225 1266 
930 464 1312 1376 
931 465 1260 1391 
932 465 1270 1419 
933 466 1116 1219 
934 466 1223 1410 
935 467 1321 1475 
936 467 1297 1324 
937 468 1109 1426 
938 468 1265 1383 
939 469 1355 1449 
940 469 1182 1335 
941 470 1124 1242 
942 470 1172 1287 
943 471 1132 1178 
944 471 1064 1110 
945 472 1150 1534 
946 472 1066 1396 
947 473 1102 1107 
948 473 1023 1330 
949 474 1279 1385 
950 474 1068 1409 
951 475 1262 1366 
952 475 1136 1346 
953 476 1080 1354 
954 476 1026 1439 
955 477 1035 1152 
956 477 1058 1397 
957 478 1211 1294 
958 478 1148 1339 
959 479 1215 1403 
960 479 1429 1477 
961 480 1186 1410 
962 480 1169 1365 
963 481 1117 1203 
964 481 1126 1436 
965 482 1215 1510 
966 482 1079 1203 
967 483 1337 1412 
968 483 1098 1375 
969 484 1058 1427 
970 484 1078 1188 
971 485 1143 1396 
972 485 1043 1336 
973 486 1139 1263 
974 486 1186 1326 
975 487 1067 1507 
976 487 1065 1208 
977 488 1059 1395 
978 488 1393 1449 
979 489 1072 1471 
980 489 1212 1520 
981 490 1226 1292 
982 490 1340 1494 
983 491 1272 1329 
984 491 1194 1353 
985 492 1040 1246 
986 492 1167 1520 
987 493 1284 1386 
988 493 1111 1337 
989 494 1276 1329 
990 494 1054 1243 
991 495 1318 1514 
992 495 1308 1472 
993 496 1323 1483 
994 496 1238 1477 
995 497 1067 1141 
996 497 1241 1457 
997 498 1197 1392 
998 498 1031 1116 
999 499 1214 1496 
1000 499 1341 1378 
1001 500 1081 1112 
1002 500 1204 1439 
1003 501 1053 1311 
1004 501 1041 1473 
1005 502 1268 1280 
1006 502 1123 1487 
1007 503 1065 1373 
1008 503 1185 1469 
1009 504 1126 1292 
1010 504 1258 1529 
1011 505 1064 1401 
1012 505 1258 1384 
1013 506 1178 1317 
1014 506 1198 1371 
1015 507 1214 1497 
1016 507 1367 1494 
1017 508 1317 1322 
1018 508 1273 1315 
1019 509 1309 1519 
1020 509 1333 1345 
1021 510 1133 1312 
1022 510 1087 1498 
1023 709 948 1535 
1024 548 843 1535 
1025 580 636 1536 
1026 582 954 1536 
1027 672 911 1537 
1028 629 755 1537 
1029 665 735 1538 
1030 678 800 1538 
1031 691 998 1539 
1032 771 883 1539 
1033 595 618 1540 
1034 635 749 1540 
1035 707 955 1541 
1036 576 902 1541 
1037 701 818 1542 
1038 836 890 1542 
1039 553 817 1543 
1040 614 985 1543 
1041 616 1004 1544 
1042 593 670 1544 
1043 552 972 1545 
1044 782 834 1545 
1045 536 842 1546 
1046 528 652 1546 
1047 685 856 1547 
1048 515 681 1547 
1049 676 697 1548 
1050 702 747 1548 
1051 584 899 1549 
1052 699 812 1549 
1053 617 1003 1550 
1054 537 990 1550 
1055 598 750 1551 
1056 551 911 1551 
1057 742 785 1552 
1058 956 969 1552 
1059 837 977 1553 
1060 523 702 1553 
1061 568 846 1554 
1062 703 923 1554 
1063 698 716 1555 
1064 944 1011 1555 
1065 976 1007 1556 
1066 898 946 1556 
1067 975 995 1557 
1068 825 950 1557 
1069 833 852 1558 
1070 676 879 1558 
1071 520 753 1559 
1072 558 979 1559 
1073 581 600 1560 
1074 586 789 1560 
1075 550 731 1561 
1076 794 886 1561 
1077 548 815 1562 
1078 916 970 1562 
1079 615 966 1563 
1080 875 953 1563 
1081 563 1001 1564 
1082 670 672 1564 
1083 717 893 1565 
1084 566 684 1565 
1085 643 790 1566 
1086 778 855 1566 
1087 860 1022 1567 
1088 649 743 1567 
1089 627 741 1568 
1090 603 776 1568 
1091 513 622 1569 
1092 519 620 1569 
1093 700 713 1570 
1094 564 889 1570 
1095 729 803 1571 
1096 780 915 1571 
1097 680 802 1572 
1098 924 968 1572 
1099 515 569 1573 
1100 516 648 1573 
1101 524 879 1574 
1102 597 947 1574 
1103 579 878 1575 
1104 709 874 1575 
1105 613 891 1576 
1106 522 801 1576 
1107 665 947 1577 
1108 647 656 1577 
1109 658 937 1578 
1110 621 944 1578 
1111 537 988 1579 
1112 681 1001 1579 
1113 769 813 1580 
1114 847 886 1580 
1115 688 693 1581 
1116 933 998 1581 
1117 534 963 1582 
1118 791 798 1582 
1119 808 871 1583 
1120 639 908 1583 
1121 752 863 1584 
1122 572 699 1584 
1123 773 1006 1585 
1124 781 941 1585 
1125 724 797 1586 
1126 964 1009 1586 
1127 645 915 1587 
1128 601 632 1587 
1129 669 751 1588 
1130 841 863 1588 
1131 730 845 1589 
1132 575 943 1589 
1133 624 1021 1590 
1134 693 924 1590 
1135 599 662 1591 
1136 927 952 1591 
1137 588 900 1592 
1138 570 901 1592 
1139 764 973 1593 
1140 650 887 1593 
1141 691 995 1594 
1142 740 928 1594 
1143 637 971 1595 
1144 715 835 1595 
1145 560 716 1596 
1146 607 710 1596 
1147 591 756 1597 
1148 775 958 1597 
1149 634 835 1598 
1150 573 945 1598 
1151 795 881 1599 
1152 599 955 1599 
1153 556 628 1600 
1154 563 745 1600 
1155 715 849 1601 
1156 692 786 1601 
1157 811 919 1602 
1158 525 736 1602 
1159 606 621 1603 
1160 742 868 1603 
1161 531 703 1604 
1162 671 909 1604 
1163 552 562 1605 
1164 513 547 1605 
1165 561 647 1606 
1166 710 772 1606 
1167 762 986 1607 
1168 757 866 1607 
1169 655 962 1608 
1170 695 810 1608 
1171 592 682 1609 
1172 921 942 1609 
1173 627 761 1610 
1174 559 865 1610 
1175 583 763 1611 
1176 543 610 1611 
1177 769 816 1612 
1178 943 1013 1612 
1179 859 862 1613 
1180 609 617 1613 
1181 585 605 1614 
1182 807 940 1614 
1183 619 661 1615 
1184 620 891 1615 
1185 632 1008 1616 
1186 961 974 1616 
1187 628 918 1617 
1188 740 970 1617 
1189 660 895 1618 
1190 535 654 1618 
1191 562 754 1619 
1192 535 733 1619 
1193 558 633 1620 
1194 531 984 1620 
1195 604 883 1621 
1196 739 858 1621 
1197 608 997 1622 
1198 683 1014 1622 
1199 630 782 1623 
1200 634 719 1623 
1201 577 741 1624 
1202 739 887 1624 
1203 963 966 1625 
1204 925 1002 1625 
1205 870 925 1626 
1206 787 856 1626 
1207 781 844 1627 
1208 684 976 1627 
1209 629 714 1628 
1210 519 671 1628 
1211 707 957 1629 
1212 518 980 1629 
1213 704 861 1630 
1214 999 1015 1630 
1215 959 965 1631 
1216 540 571 1631 
1217 868 880 1632 
1218 871 906 1632 
1219 748 933 1633 
1220 659 897 1633 
1221 768 876 1634 
1222 574 590 1634 
1223 663 934 1635 
1224 668 794 1635 
1225 725 929 1636 
1226 626 981 1636 
1227 521 658 1637 
1228 762 914 1637 
1229 580 690 1638 
1230 597 833 1638 
1231 723 738 1639 
1232 586 743 1639 
1233 708 783 1640 
1234 796 901 1640 
1235 544 877 1641 
1236 683 926 1641 
1237 783 922 1642 
1238 636 994 1642 
1239 542 625 1643 
1240 533 873 1643 
1241 735 996 1644 
1242 928 941 1644 
1243 888 990 1645 
1244 666 798 1645 
1245 728 734 1646 
1246 687 985 1646 
1247 705 722 1647 
1248 579 732 1647 
1249 557 678 1648 
1250 626 853 1648 
1251 650 723 1649 
1252 566 831 1649 
1253 521 526 1650 
1254 820 927 1650 
1255 538 892 1651 
1256 721 797 1651 
1257 527 694 1652 
1258 1010 1012 1652 
1259 608 696 1653 
1260 644 931 1653 
1261 686 717 1654 
1262 805 951 1654 
1263 711 973 1655 
1264 815 893 1655 
1265 900 938 1656 
1266 547 929 1656 
1267 744 872 1657 
1268 559 1005 1657 
1269 624 774 1658 
1270 773 932 1658 
1271 511 584 1659 
1272 892 983 1659 
1273 804 1018 1660 
1274 554 661 1660 
1275 857 882 1661 
1276 792 989 1661 
1277 522 800 1662 
1278 525 605 1662 
1279 852 949 1663 
1280 859 1005 1663 
1281 536 614 1664 
1282 557 682 1664 
1283 651 806 1665 
1284 854 987 1665 
1285 663 757 1666 
1286 657 799 1666 
1287 594 942 1667 
1288 532 573 1667 
1289 754 850 1668 
1290 602 756 1668 
1291 719 788 1669 
1292 981 1009 1669 
1293 653 718 1670 
1294 834 957 1670 
1295 729 847 1671 
1296 839 910 1671 
1297 809 936 1672 
1298 607 804 1672 
1299 514 545 1673 
1300 545 745 1673 
1301 646 744 1674 
1302 690 921 1674 
1303 677 889 1675 
1304 673 748 1675 
1305 772 791 1676 
1306 674 899 1676 
1307 864 869 1677 
1308 793 992 1677 
1309 767 1019 1678 
1310 591 823 1678 
1311 590 1003 1679 
1312 930 1021 1679 
1313 679 818 1680 
1314 814 846 1680 
1315 851 1018 1681 
1316 523 551 1681 
1317 1013 1017 1682 
1318 829 991 1682 
1319 571 675 1683 
1320 688 866 1683 
1321 737 935 1684 
1322 734 1017 1684 
1323 896 993 1685 
1324 722 936 1685 
1325 639 644 1686 
1326 656 974 1686 
1327 576 827 1687 
1328 749 895 1687 
1329 983 989 1688 
1330 587 948 1688 
1331 763 770 1689 
1332 778 780 1689 
1333 758 1020 1690 
1334 733 793 1690 
1335 701 940 1691 
1336 805 972 1691 
1337 967 988 1692 
1338 711 824 1692 
1339 596 958 1693 
1340 747 982 1693 
1341 767 1000 1694 
1342 777 824 1694 
1343 790 796 1695 
1344 582 849 1695 
1345 677 1020 1696 
1346 622 952 1696 
1347 685 888 1697 
1348 530 565 1697 
1349 588 694 1698 
1350 746 865 1698 
1351 708 774 1699 
1352 721 764 1699 
1353 853 984 1700 
1354 771 953 1700 
1355 631 939 1701 
1356 615 907 1701 
1357 592 595 1702 
